1	abraham	add_place	right
19929	abraham	norm	ⲣⲱⲙⲉ
19930	abraham	norm	ⲛⲓⲙ
19931	abraham	norm	ϣⲁϩⲣⲁⲓ
19932	abraham	norm	,
19933	abraham	norm	ⲉ
19934	abraham	norm	ⲧⲉⲛⲟⲩ
19935	abraham	norm	·
19936	abraham	norm	⸖
19937	abraham	norm	ⲕⲁⲧⲁ
19938	abraham	norm	ⲡ
19939	abraham	norm	ϣⲁϫⲉ
19940	abraham	norm	ⲙ
19941	abraham	norm	ⲡ
19942	abraham	norm	ⲁⲡⲟⲥⲧⲟⲗⲟⲥ
19943	abraham	norm	ϫⲉ
19944	abraham	norm	ⲡⲉ
19945	abraham	norm	ⲛⲧ
19946	abraham	norm	ⲁ
19947	abraham	norm	ϥ
19948	abraham	norm	ⲣ
19949	abraham	norm	ϩⲱⲃ
19950	abraham	norm	ⲇⲉ
19951	abraham	norm	ⲉⲣⲟ
19952	abraham	norm	ⲛ
19953	abraham	norm	ⲉ
19954	abraham	norm	ⲡⲁⲓ
19955	abraham	norm	ⲡⲉ
19956	abraham	norm	ⲡ
19957	abraham	norm	ⲛⲟⲩⲧⲉ
19958	abraham	norm	ⲁϣ
19959	abraham	norm	ⲡⲉ
19960	abraham	norm	ⲡⲉ
19961	abraham	norm	ⲥⲙⲟⲧ
19962	abraham	norm	ⲛ
19963	abraham	norm	ⲛ
19964	abraham	norm	ⲁⲅⲅⲉⲗⲟⲥ
19965	abraham	norm	ⲉⲧ
19966	abraham	norm	ϩⲛ
19967	abraham	norm	ⲙ
19968	abraham	norm	ⲡⲏⲩⲉ
19969	abraham	norm	.
19970	abraham	norm	ⲉⲓⲙⲏⲧⲓ
19971	abraham	norm	,
19972	abraham	norm	ⲉ
19973	abraham	norm	ⲧⲣⲉ
19974	abraham	norm	ⲩ
19975	abraham	norm	ϫⲱⲕ
19976	abraham	norm	ⲉⲃⲟⲗ
19977	abraham	norm	ⲙⲙⲏⲛⲉ
19978	abraham	norm	ⲛ
19979	abraham	norm	ⲛⲉⲩ
19980	abraham	norm	ϩⲃⲏⲩⲉ
19981	abraham	norm	ⲉⲧ
19982	abraham	norm	ϩⲁ
19983	abraham	norm	ⲉⲟⲟⲩ
19984	abraham	norm	.
19985	abraham	norm	ⲉ
19986	abraham	norm	ⲩ
19987	abraham	norm	ⲥⲙⲟⲩ
19988	abraham	norm	ⲁⲩⲱ
19989	abraham	norm	ⲉ
19990	abraham	norm	ⲩ
19991	abraham	norm	ϯ
19992	abraham	norm	ⲉⲟⲟⲩ
19993	abraham	norm	ⲙ
19994	abraham	norm	ⲡ
19995	abraham	norm	ⲛⲟⲩⲧⲉ
19996	abraham	norm	ⲙⲛ
19997	abraham	norm	ⲡⲉⲛ
19998	abraham	norm	ϫⲟⲉⲓⲥ
19999	abraham	norm	ⲓⲏⲥⲟⲩⲥ
20000	abraham	norm	·
20001	abraham	norm	ⲁⲩⲱ
20002	abraham	norm	ⲉ
20003	abraham	norm	ⲧⲣⲉ
20004	abraham	norm	ⲩ
20005	abraham	norm	ϫⲱⲕ
20006	abraham	norm	ⲉⲃⲟⲗ
20007	abraham	norm	ⲛ
20008	abraham	norm	ϩⲉⲛ
20009	abraham	norm	ⲇⲓⲁⲕⲟⲛⲓⲁ
20010	abraham	norm	ϣⲁ
20011	abraham	norm	ⲛ
20012	abraham	norm	ⲉⲧ
20013	abraham	norm	ϣⲟⲟⲡ
20014	abraham	norm	ϩⲓϫⲙ
20015	abraham	norm	ⲡ
20016	abraham	norm	ⲕⲁϩ
20017	abraham	norm	ⲉ
20018	abraham	norm	ⲧⲣⲉ
20019	abraham	norm	ⲩ
20020	abraham	norm	ⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ
20021	abraham	norm	ⲛ
20022	abraham	norm	ⲟⲩ
20023	abraham	norm	ⲟⲩϫⲁⲓ
20024	abraham	norm	·
20025	abraham	norm	ⲁϣ
20026	abraham	norm	ⲡⲉ
20027	abraham	norm	ⲡⲉ
20028	abraham	norm	ⲥⲙⲟⲧ
20029	abraham	norm	ⲛ
20030	abraham	norm	ⲛⲉ
20031	abraham	norm	ⲡⲣⲟⲫⲏⲧⲏⲥ
20032	abraham	norm	ⲙⲛ
20033	abraham	norm	ⲛ
20034	abraham	norm	ⲁⲡⲟⲥⲧⲟⲗⲟⲥ
20035	abraham	norm	ⲉⲓⲙⲏⲧⲓ
20036	abraham	norm	ⲉ
20037	abraham	norm	ⲧⲣⲉ
20038	abraham	norm	ⲩ
20039	abraham	norm	ⲥⲟⲧⲡ
20040	abraham	norm	ⲥ
20041	abraham	norm	ⲛⲁ
20042	abraham	norm	ⲩ
20043	abraham	norm	.
20044	abraham	norm	ⲉ
20045	abraham	norm	ϣⲡ
20046	abraham	norm	ϩⲓⲥⲉ
20047	abraham	norm	ⲙⲛ
20048	abraham	norm	ϩⲉⲛ
20049	abraham	norm	ⲕⲟⲟⲩⲉ
20050	abraham	norm	ϣⲁϩⲣⲁⲓ
20051	abraham	norm	ⲉ
20052	abraham	norm	ⲡ
20053	abraham	norm	ⲙⲟⲩ
20054	abraham	norm	·
20055	abraham	norm	ⲁⲩⲱ
20056	abraham	norm	ϩⲛ
20057	abraham	norm	ⲛⲁⲓ
20058	abraham	norm	ⲧⲏⲣ
20059	abraham	norm	ⲟⲩ
20060	abraham	norm	ⲉ
20061	abraham	norm	ⲩ
20062	abraham	norm	ϣⲡ
20063	abraham	norm	ϩⲙⲟⲧ
20064	abraham	norm	ⲛ
20065	abraham	norm	ⲧⲙ
20066	abraham	norm	ⲡ
20067	abraham	norm	ϫⲟⲉⲓⲥ
20068	abraham	norm	.
20069	abraham	norm	ⲉ
20070	abraham	norm	ⲩ
20071	abraham	norm	ⲥⲙⲟⲩ
20072	abraham	norm	ⲉ
20073	abraham	norm	ⲛ
20074	abraham	norm	ⲉⲧ
20075	abraham	norm	ⲥⲁϩⲟⲩ
20076	abraham	norm	ⲙⲙⲟ
20077	abraham	norm	ⲟⲩ
20078	abraham	norm	.
20079	abraham	norm	ⲉ
20080	abraham	norm	ⲩ
20081	abraham	norm	ϣⲗⲏⲗ
20082	abraham	norm	ⲉϫⲛ
20083	abraham	norm	ⲛ
20084	abraham	norm	ⲉⲧ
20085	abraham	norm	ⲡⲏⲧ
20086	abraham	norm	ⲛⲥⲱ
20087	abraham	norm	ⲟⲩ
20088	abraham	norm	·
20089	abraham	norm	ⲁⲩⲱ
20090	abraham	norm	ⲉ
20091	abraham	norm	ⲩ
20092	abraham	norm	ϣⲗⲏⲗ
20093	abraham	norm	ⲉϩⲣⲁⲓ
20094	abraham	norm	ⲉ
20095	abraham	norm	ⲡ
20096	abraham	norm	ⲛⲟⲩⲧⲉ
20097	abraham	norm	ⲧⲙ
20098	abraham	norm	ⲧⲣⲉ
20099	abraham	norm	ϥ
20100	abraham	norm	ⲧⲱⲱⲃⲉ
20101	abraham	norm	ⲛ
20102	abraham	norm	ⲛ
20103	abraham	norm	ⲉⲧ
20104	abraham	norm	ⲙⲟⲩⲟⲩⲧ
20105	abraham	norm	,
20106	abraham	norm	ⲙⲙⲟ
20107	abraham	norm	ⲟⲩ
20108	abraham	norm	.
20109	abraham	norm	ⲁⲩⲱ
20110	abraham	norm	ⲉ
20111	abraham	norm	ⲧ
20112	abraham	norm	ⲙⲁⲥⲧⲓⲅⲟⲩ
20113	abraham	norm	ⲙⲙⲟ
20114	abraham	norm	ⲟⲩ
20115	abraham	norm	·
20116	abraham	norm	ⲛ
20117	abraham	norm	ⲧ
20118	abraham	norm	ϩⲉ
20119	abraham	norm	ⲉ
20120	abraham	norm	ϣⲁ
20121	abraham	norm	ⲩ
20122	abraham	norm	ⲥⲩⲣⲉ
20123	abraham	norm	ⲙⲙⲟ
20124	abraham	norm	ⲟⲩ
20125	abraham	norm	ⲛ
20126	abraham	norm	ⲥⲉ
20127	abraham	norm	ⲛⲟϫ
20128	abraham	norm	ⲟⲩ
20129	abraham	norm	ⲉⲃⲟⲗ
20130	abraham	norm	ⲡ
20131	abraham	norm	ⲃⲟⲗ
20132	abraham	norm	ⲛ
20133	abraham	norm	ⲧ
20134	abraham	norm	ⲡⲟⲗⲓⲥ
20135	abraham	norm	.
20136	abraham	norm	ⲙⲛ
20137	abraham	norm	ⲛⲉ
20138	abraham	norm	ϣⲁ
20139	abraham	norm	ⲩ
20140	abraham	norm	ⲁⲁ
20141	abraham	norm	ⲩ
20142	abraham	norm	ⲛⲁ
20143	abraham	norm	ⲩ
20144	abraham	norm	ⲧⲏⲣ
20145	abraham	norm	ⲟⲩ
20146	abraham	norm	ϩⲛ
20147	abraham	norm	ⲛ
20148	abraham	norm	ⲥⲩⲛⲁⲅⲱⲅⲏ
20149	abraham	norm	ⲁⲩⲱ
20150	abraham	norm	ϩⲛ
20151	abraham	norm	ⲛ
20152	abraham	norm	ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ
20153	abraham	norm	·
20154	abraham	norm	ⲙⲛ
20155	abraham	norm	ⲧ
20156	abraham	norm	ϩⲉ
20157	abraham	norm	ⲉⲧⲉ
20158	abraham	norm	ϣⲁ
20159	abraham	norm	ⲩ
20160	abraham	norm	ϫⲓⲧ
20161	abraham	norm	ⲟⲩ
20162	abraham	norm	ⲉ
20163	abraham	norm	ⲛ
20164	abraham	norm	ϩⲏⲅⲉⲙⲱⲛ
20165	abraham	norm	ⲙⲛ
20166	abraham	norm	ⲛⲉ
20167	abraham	norm	ⲣⲱ
20168	abraham	norm	ⲟⲩ
20169	abraham	norm	.
20170	abraham	norm	ⲙⲛ
20171	abraham	norm	ϩⲉⲛ
20172	abraham	norm	ⲛⲟϭ
20173	abraham	norm	ⲛ
20174	abraham	norm	ϩⲓⲥⲉ
20175	abraham	norm	,
20176	abraham	norm	ϣⲁϩⲣⲁⲓ
20177	abraham	norm	ⲉ
20178	abraham	norm	ⲡ
20179	abraham	norm	ⲙⲟⲩ
20180	abraham	norm	.
20181	abraham	norm	ⲉ
20182	abraham	norm	ⲛ
20183	abraham	norm	ⲉⲓⲣⲉ
20184	abraham	norm	ϭⲉ
20185	abraham	norm_group	ϩⲉⲛⲣⲱⲙⲉ
20186	abraham	norm_group	ⲇⲉ
20187	abraham	norm_group	ⲛⲧⲟϥ
20188	abraham	norm_group	ⲉⲙⲛⲧⲁⲩ
20189	abraham	norm_group	ⲙⲙⲁⲩ
20190	abraham	norm_group	ⲛϩⲉⲛϣⲏⲣⲉ
20191	abraham	norm_group	ⲙⲛϩⲉⲛϣⲉⲉⲣⲉ
20192	abraham	norm_group	ⲕⲁⲧⲁⲥⲁⲣⲝ
20193	abraham	norm_group	·
20194	abraham	norm_group	ⲏ
20195	abraham	norm_group	ⲛⲧⲟϥ
20196	abraham	norm_group	ⲉⲩⲛⲧⲁⲩ
20197	abraham	norm_group	,
20198	abraham	norm_group	ⲁⲩⲱ
20199	abraham	norm_group	ⲛⲥⲉⲁⲡⲟⲧⲁⲥⲥⲉ
20200	abraham	norm_group	ⲙⲙⲟⲟⲩ
20201	abraham	norm_group	ⲙⲛϩⲉⲛϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ
20202	abraham	norm_group	ⲉⲛⲁϣⲱⲟⲩ
20203	abraham	norm_group	·
20204	abraham	norm_group	ⲉⲩⲟⲩⲱϣ
20205	abraham	norm_group	ⲉⲙⲟⲟϣⲉ
20206	abraham	norm_group	ⲕⲁⲧⲁⲡⲉⲙⲡϣⲁ
20207	abraham	norm_group	ⲙⲡⲧⲱϩⲙ
20208	abraham	norm_group	ⲙⲡⲉⲛⲧⲁϥⲧⲁϩⲙⲟⲩ
20209	abraham	norm_group	ⲉⲡⲉⲓⲃⲓⲟⲥ
20210	abraham	norm_group	ⲡⲁⲓ
20211	abraham	norm_group	·
20212	abraham	norm_group	ⲛⲁⲓ
20213	abraham	norm_group	ⲛⲉ
20214	abraham	norm_group	ⲛⲥⲓⲟⲩⲣ
20215	abraham	norm_group	ⲙⲛⲙⲡⲁⲣⲑⲉⲛⲟⲥ
20216	abraham	norm_group	.
20217	abraham	norm_group	ⲉⲧⲉⲛⲧⲱⲧⲛ
20218	abraham	norm_group	ⲡⲉ
20219	abraham	norm_group	ⲛⲉⲥⲛⲏⲩ
20220	abraham	norm_group	ⲙⲛⲟⲩⲟⲛ
20221	abraham	norm_group	ⲛⲓⲙ
20222	abraham	norm_group	ⲉⲧⲉⲅⲕⲣⲁⲧⲉⲩⲉ
20223	abraham	norm_group	ⲙⲙⲟⲟⲩ
20224	abraham	norm_group	ϩⲙⲙⲁ
20225	abraham	norm_group	ⲛⲓⲙ
20226	abraham	norm_group	ϩⲙⲡⲕⲁϩ
20227	abraham	norm_group	ⲧⲏⲣϥ
20228	abraham	norm_group	·
20229	abraham	norm_group	ⲉⲓⲧⲉ
20230	abraham	norm_group	ⲛⲉⲧⲉⲛⲥⲉⲥⲟⲟⲩⲛ
20231	abraham	norm_group	ⲁⲛ
20232	abraham	norm_group	ϫⲉⲟⲩ
20233	abraham	norm_group	ⲡⲉ
20234	abraham	norm_group	ⲡⲅⲁⲙⲟⲥ
20235	abraham	norm_group	ⲉⲧⲧⲁⲉⲓⲏⲩ
20236	abraham	norm_group	ⲙⲛⲡⲙⲁ
20237	abraham	norm_group	ⲛⲛⲕⲟⲧⲕ
20238	abraham	norm_group	ⲉⲧⲃⲃⲏⲩ
20239	abraham	norm_group	·
20240	abraham	norm_group	ⲉⲓⲧⲉ
20241	abraham	norm_group	ⲛⲉⲛⲧⲁⲩϫⲓϩⲓⲙⲉ
20242	abraham	norm_group	ⲙⲛⲛⲉⲛⲧⲁⲩϫⲓϩⲁⲓ
20243	abraham	norm_group	·
20244	abraham	norm_group	ⲁⲩⲱ
20245	abraham	norm_group	ⲛⲧⲉⲣⲟⲩⲣϩⲛⲁⲩ
20246	abraham	norm_group	ⲉⲃⲟⲗ
20247	abraham	norm_group	ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ
20248	abraham	norm_group	ϩⲙⲡϣⲟϫⲛⲉ
20249	abraham	norm_group	ⲙⲡⲉⲛⲧⲁϥϫⲟⲟⲥ
20250	abraham	norm_group	ϫⲉⲡⲉⲧⲉⲟⲩⲛϭⲟⲙ
20251	abraham	norm_group	ⲙⲙⲟϥ
20252	abraham	norm_group	ⲉϥⲓ
20253	abraham	norm_group	.
20254	abraham	norm_group	ⲙⲁⲣⲉϥϥⲓ
20255	abraham	norm_group	·
20256	abraham	norm_group	ⲁⲩⲁⲡⲟⲧⲁⲥⲥⲉ
20257	abraham	norm_group	ⲙⲡⲅⲁⲙⲟⲥ
20258	abraham	norm_group	ⲉⲧⲧⲁⲉⲓⲏⲩ
20259	abraham	norm_group	,
20260	abraham	norm_group	ⲙⲛⲡⲙⲁ
20261	abraham	norm_group	ⲛⲛⲕⲟⲧⲕ
20262	abraham	norm_group	ⲉⲧⲧⲃⲃⲏⲩ
20263	abraham	norm_group	ⲁⲩⲱ
20264	abraham	norm_group	ⲁⲩⲁⲡⲟⲧⲁⲥⲥⲉ
20265	abraham	norm_group	ⲛⲛⲉⲩϣⲏⲣⲉ
20266	abraham	norm_group	ⲙⲛⲛⲉⲩϣⲉⲉⲣⲉ
20267	abraham	norm_group	·
20268	abraham	norm_group	⸖
20269	abraham	norm_group	ⲙⲛⲛⲉⲩⲥⲛⲏⲩ
20270	abraham	norm_group	ⲙⲛⲛⲉⲩⲉⲓⲟⲧⲉ
20271	abraham	norm_group	.
20272	abraham	norm_group	ⲙⲛϩⲛⲁⲩ
20273	abraham	norm_group	ⲛⲓⲙ
20274	abraham	norm_group	ⲉⲧϣⲟⲟⲡ
20275	abraham	norm_group	ⲛⲁⲩ
20276	abraham	norm_group	·
20277	abraham	norm_group	ⲉⲩⲉⲓⲣⲉ
20278	abraham	norm_group	ⲙⲡⲙⲉⲉⲩⲉ
20279	abraham	norm_group	,
20280	abraham	norm_group	ⲙⲡϣⲁϫⲉ
20281	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
20282	abraham	norm_group	.
20283	abraham	norm_group	ϫⲉⲡⲉⲧⲛⲏⲩ
20284	abraham	norm_group	ϣⲁⲣⲟⲉⲓ
20285	abraham	norm_group	,
20286	abraham	norm_group	ⲉϥⲙⲟⲥⲧⲉ
20287	abraham	norm_group	ⲙⲡⲉϥⲉⲓⲱⲧ
20288	abraham	norm_group	ⲙⲛⲧⲉϥⲙⲁⲁⲩ
20289	abraham	norm_group	·
20290	abraham	norm_group	ⲙⲛⲛⲉϥϣⲏⲣⲉ
20291	abraham	norm_group	·
20292	abraham	norm_group	ⲙⲛⲛⲉϥⲥⲛⲏⲩ
20293	abraham	norm_group	ⲙⲛⲛⲉϥⲥⲱⲛⲉ
20294	abraham	norm_group	,
20295	abraham	norm_group	ⲉⲧⲓ
20296	abraham	norm_group	ⲇⲉ
20297	abraham	norm_group	ⲧⲉϥⲕⲉⲯⲩⲭⲏ
20298	abraham	norm_group	.
20299	abraham	norm_group	ⲛⲁⲓ
20300	abraham	norm_group	ⲛⲧⲉⲓϩⲉ
20301	abraham	norm_group	ⲛⲉⲧⲛⲁϣϭⲙϭⲟⲙ
20302	abraham	norm_group	ⲉⲣⲙⲁⲑⲏⲧⲏⲥ
20303	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
20304	abraham	norm_group	ⲕⲁⲧⲁⲛⲉⲅⲣⲁⲫⲏ
20305	abraham	norm_group	·
20306	abraham	norm_group	ⲁⲩⲱ
20307	abraham	norm_group	ⲛⲁⲓ
20308	abraham	norm_group	ⲛⲉ
20309	abraham	norm_group	ⲛⲉⲥⲓⲟⲩⲣ
20310	abraham	norm_group	ⲉⲧⲉⲙⲛⲧⲟⲩϣⲏⲣⲉ
20311	abraham	norm_group	ⲙⲙⲁⲩ
20312	abraham	norm_group	ⲛⲧⲉⲧⲥⲁⲣⲝ
20313	abraham	norm_group	·
20314	abraham	norm_group	ⲉⲁⲩϣⲱⲡⲉ
20315	abraham	norm_group	ⲇⲉ
20316	abraham	norm_group	ⲛⲉⲓⲱⲧ
20317	abraham	norm_group	ⲛϩⲁϩ
20318	abraham	norm_group	ⲛϣⲏⲣⲉ
20319	abraham	norm_group	·
20320	abraham	norm_group	ⲛⲧⲉⲡⲛⲟⲩⲧⲉ
20321	abraham	norm_group	·
20322	abraham	norm_group	ⲉⲃⲟⲗ
20323	abraham	norm_group	ϫⲉⲕⲁⲛ
20324	abraham	norm_group	ⲉϣϫⲉ
20325	abraham	norm_group	ⲙⲛⲧⲟⲩϣⲏⲣⲉ
20326	abraham	norm_group	,
20327	abraham	norm_group	ⲙⲙⲁⲩ
20328	abraham	norm_group	.
20329	abraham	norm_group	ⲏ
20330	abraham	norm_group	ⲉϣϫⲉ
20331	abraham	norm_group	ⲟⲩⲛⲧⲁⲩ
20332	abraham	norm_group	.
20333	abraham	norm_group	ⲛⲧⲟϥ
20334	abraham	norm_group	ⲙⲙⲁⲩ
20335	abraham	norm_group	.
20336	abraham	norm_group	ⲉⲁⲩⲁⲡⲟⲧⲁⲥⲥⲉ
20337	abraham	norm_group	ⲙⲙⲟⲟⲩ
20338	abraham	norm_group	ⲧⲏⲣⲟⲩ
20339	abraham	norm_group	ⲙⲛϩⲛⲁⲩ
20340	abraham	norm_group	ⲛⲓⲙ
20341	abraham	norm_group	ⲉⲧϣⲟⲟⲡ
20342	abraham	norm_group	ⲛⲁⲩ
20343	abraham	norm_group	.
20344	abraham	norm_group	ⲁⲩϥⲓ
20345	abraham	norm_group	ⲙⲡⲉⲩⲥⲧⲁⲩⲣⲟⲥ
20346	abraham	norm_group	ⲁⲩⲟⲩⲁϩⲟⲩ
20347	abraham	norm_group	ⲛⲥⲁ
20348	abraham	norm_group	ⲡϫⲟⲉⲓⲥ
20349	abraham	norm_group	·
20350	abraham	norm_group	ϩⲉⲛⲧⲉⲓⲙⲓⲛⲉ
20351	abraham	norm_group	ⲇⲉ
20352	abraham	norm_group	ⲛⲉ
20353	abraham	norm_group	ⲛⲉⲛⲉⲓⲟⲧⲉ
20354	abraham	norm_group	,
20355	abraham	norm_group	ⲉⲧⲟⲩⲁⲁⲃ
20356	abraham	norm_group	ⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ
20357	abraham	norm_group	ⲙⲛⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ
20358	abraham	norm_group	·
20359	abraham	norm_group	ⲛⲁⲓ
20360	abraham	norm_group	ⲛⲁⲙⲉ
20361	abraham	norm_group	ⲛⲧⲁⲩϣⲱⲡⲉ
20362	abraham	norm_group	ⲛⲥⲓⲟⲩⲣ
20363	abraham	norm_group	ⲉⲧⲃⲉⲧⲙⲛⲧⲉⲣⲟ
20364	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
20365	abraham	norm_group	·
20366	abraham	norm_group	ⲁⲩⲱ
20367	abraham	norm_group	ⲧⲁⲓ
20368	abraham	norm_group	ⲧⲉ
20369	abraham	norm_group	ⲑⲉ
20370	abraham	norm_group	ⲉⲛⲧⲁⲩϣⲱⲡⲉ
20371	abraham	norm_group	ⲛⲉⲓⲱⲧ
20372	abraham	norm_group	ⲛϩⲁϩ
20373	abraham	norm_group	ⲛⲗⲁⲟⲥ
20374	abraham	norm_group	·
20375	abraham	norm_group	ⲕⲁⲧⲁⲡϣⲁϫⲉ
20376	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
20377	abraham	norm_group	ϫⲉⲟⲩⲟⲛ
20378	abraham	norm_group	ⲛⲓⲙ
20379	abraham	norm_group	ⲉⲛⲧⲁϥⲕⲁⲏⲉⲓ
20380	abraham	norm_group	ⲛⲥⲱϥ
20381	abraham	norm_group	·
20382	abraham	norm_group	ⲏ
20383	abraham	norm_group	ⲥⲟⲛ
20384	abraham	norm_group	.
20385	abraham	norm_group	ⲏ
20386	abraham	norm_group	ⲥⲱⲛⲉ
20387	abraham	norm_group	·
20388	abraham	norm_group	ⲏ
20389	abraham	norm_group	ⲉⲓⲱⲧ
20390	abraham	norm_group	·
20391	abraham	norm_group	ⲏ
20392	abraham	norm_group	ⲙⲁⲁⲩ
20393	abraham	norm_group	·
20394	abraham	norm_group	ⲏ
20395	abraham	norm_group	ⲥϩⲓⲙⲉ
20396	abraham	norm_group	·
20397	abraham	norm_group	ⲏ
20398	abraham	norm_group	ϣⲏⲣⲉ
20399	abraham	norm_group	·
20400	abraham	norm_group	ⲏ
20401	abraham	norm_group	ϣⲉⲉⲣⲉ
20402	abraham	norm_group	·
20403	abraham	norm_group	ⲏ
20404	abraham	norm_group	ⲥⲱϣⲉ
20405	abraham	norm_group	,
20406	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲣⲁⲛ
20407	abraham	norm_group	.
20408	abraham	norm_group	ϥⲛⲁϫⲓⲧⲟⲩ
20409	abraham	norm_group	ⲛϩⲁϩ
20410	abraham	norm_group	ⲛⲕⲱⲃ
20411	abraham	norm_group	ⲁⲩⲱ
20412	abraham	norm_group	ⲛϥⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ
20413	abraham	norm_group	,
20414	abraham	norm_group	ⲙⲡⲱⲛϩ
20415	abraham	norm_group	ϣⲁⲉⲛⲉϩ
20416	abraham	norm_group	:
20417	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲓ
20418	abraham	norm_group	ⲛⲉⲥⲛⲏⲩ
20419	abraham	norm_group	,
20420	abraham	norm_group	ⲙⲡⲱⲣ
20421	abraham	norm_group	ⲉⲧⲣⲉⲡⲟⲩⲁ
20422	abraham	norm_group	ⲡⲟⲩⲁ
20423	abraham	norm_group	ⲙⲙⲟⲛ
20424	abraham	norm_group	ϩⲣⲟϣ
20425	abraham	norm_group	ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱϥ
20426	abraham	norm_group	ϩⲙⲡⲉⲛⲙⲉⲉⲩⲉ
20427	abraham	norm_group	ⲙⲙⲛⲧϣⲙⲙⲟ
20428	abraham	norm_group	ⲉⲧϣⲟⲟⲡ
20429	abraham	norm_group	ⲛϩⲏⲧⲛ
20430	abraham	norm_group	.
20431	abraham	norm_group	ⲉⲛⲡⲏϣ
20432	abraham	norm_group	ϩⲙⲡⲉⲛϩⲏⲧ
20433	abraham	norm_group	ⲉϩⲟⲩⲛ
20434	abraham	norm_group	ⲉⲛⲉⲛⲉⲣⲏⲩ
20435	abraham	norm_group	·
20436	abraham	norm_group	ϫⲉⲥⲉⲁⲛⲁⲅⲕⲁⲍⲉ
20437	abraham	norm_group	ⲙⲙⲟⲛ
20438	abraham	norm_group	ϩⲛⲛⲉⲛⲙⲟⲕⲙⲉⲕ
20439	abraham	norm_group	ⲙⲙⲛⲧⲥⲁⲃⲉ
20440	abraham	norm_group	ⲛⲁⲛ
20441	abraham	norm_group	[..]
20442	abraham	norm_group	ⲙⲁⲩⲁⲁⲛ
20443	abraham	norm_group	[..]
20444	abraham	norm_group	ⲧⲙⲧⲣⲉⲛϥⲓ
20445	abraham	norm_group	ⲡⲣⲟⲟⲩϣ
20446	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
20447	abraham	norm_group	·
20448	abraham	norm_group	ⲁⲗⲗⲁ
20449	abraham	norm_group	ϩⲱⲥ
20450	abraham	norm_group	ϣⲃⲣ
20451	abraham	norm_group	ⲣϩⲱⲃ
20452	abraham	norm_group	ⲛⲧⲉⲡⲛⲟⲩⲧⲉ
20453	abraham	norm_group	.
20454	abraham	norm_group	ⲙⲁⲣⲉⲡⲟⲩⲁ
20455	abraham	norm_group	ⲡⲟⲩⲁ
20456	abraham	norm_group	ⲙⲙⲟⲛ
20457	abraham	norm_group	ϥⲓϩⲁⲡⲉⲧϩⲓⲧⲟⲩⲱϥ
20458	abraham	norm_group	ⲉⲓⲧⲉ
20459	abraham	norm_group	ⲛⲟϭ
20460	abraham	norm_group	.
20461	abraham	norm_group	ⲉⲓⲧⲉ
20462	abraham	norm_group	ⲕⲟⲩⲓ
20463	abraham	norm_group	·
20464	abraham	norm_group	ⲁⲩⲱ
20465	abraham	norm_group	ⲛⲧⲛⲙⲉⲣⲉⲟⲩⲱϩ
20466	abraham	norm_group	ⲙⲛⲛⲉⲛⲉⲣⲏⲩ
20467	abraham	norm_group	ϩⲛⲟⲩⲉⲓⲣⲏⲛⲏ
20468	abraham	norm_group	.
20469	abraham	norm_group	ⲁϫⲛⲛⲟⲃⲉ
20470	abraham	norm_group	ϩⲓⲕⲣⲟϥ
20471	abraham	norm_group	·
20472	abraham	norm_group	ⲛⲧϩⲉ
20473	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
20474	abraham	norm_group	ⲙⲛⲛⲉϥⲁⲅⲅⲉⲗⲟⲥ
20475	abraham	norm_group	ⲉⲧⲟⲩⲏϩ
20476	abraham	norm_group	[.]ⲛ
20477	abraham	norm_group	ⲙⲡⲏⲩⲉ
20478	abraham	norm_group	:
20479	abraham	norm_group	[.]ⲙ
20480	abraham	norm_group	ⲛϣⲏⲣⲉ
20481	abraham	norm_group	ⲛⲣⲙⲛϩⲏⲧ
20482	abraham	norm_group	ⲛⲉⲧⲛⲁⲉⲡⲓⲑⲩⲙⲉⲓ
20483	abraham	norm_group	ⲁⲛ
20484	abraham	norm_group	ⲉⲣϩⲱⲃ
20485	abraham	norm_group	ⲉⲛϩⲱⲃ
20486	abraham	norm_group	ⲉⲧⲉⲣⲉⲡⲉⲩⲉⲓⲱⲧ
20487	abraham	norm_group	ⲛⲇⲓⲕⲁⲓⲟⲥ
20488	abraham	norm_group	ⲣϩⲱⲃ
20489	abraham	norm_group	ⲉⲣⲟϥ
20490	abraham	norm_group	·
20491	abraham	norm_group	ⲛⲓⲙ
20492	abraham	norm_group	ⲛⲥⲟⲛ
